ID,Text Blocks,Goal Score
45,Goal: 100% of our Walmart U.S. food and consumable private brand primary packaging with the How2Recycle® label by 2022,0.8142431378364563
46,include sustainable practices — such as irrigation and product traceability — and infrastructure development for post–harvest crop production.,0.777600109577179
47,"At the end of FY2020, 304 suppliers have a SMART goal related to packaging and 275 suppliers have a SMART goal related to waste reduction.",0.7331863641738892
48,Walmart has taken an important step to scale the positive impact of their Sustainable Chemistry Commitment by encouraging their top suppliers to join them in setting chemical reduction goals,0.6815125942230225
49,"Reduce unnecessary packaging, use better packaging materials and increase the reuse and recycling of packaging.",0.6708909869194031
50,Avoid 1 billion MT (a gigaton) of emissions in our collective value chains by 2030.,0.6625046730041504
51,"As part of doing so, we established a goal for our North American20 private brands to achieve 100% recyclable, reusable or industrially compostable packaging and to use 20% post-consumer recycled content by 2025 — a goal expected to impact an estimated 30,000 items for sale.",0.6396190524101257
52,"» Product and packaging specifications: We have set a goal to have 100% of our private brand packaging be recyclable, reusable or industrially compostable by 2025.",0.5591380000114441
53,"Goal: By 2022, Walmart U.S. stores will endeavor to source apparel and home textile products only from suppliers working with textile mills that use the Sustainable Apparel Coalition’s Higg Index Facility Environmental Module (FEM) to measure and help improve environmental performance",0.4594162106513977
54,"During FY2020, there have been no significant changes to the organization or our supply chain.",0.4548240900039673
55,"For example, Walmart Canada has set a goal to reduce single-use plastic checkout bags by 50% from 2018 levels by 2025.",0.4532940983772278
56,Reduce deforestation through a range of tools that can be used to maximize impact.,0.3710254728794098
57,"Adopt best practices in animal agriculture, such as manure management, enteric methane emissions from animals’ digestive processes, feed management and other activities, and efficiently using fertilizer in crop production.",0.3694128692150116
58,"Reducing deforestation, including due to palm and pulp and paper production, and working with suppliers to join us through innovative sourcing strategies and the use of technology to increase transparency and supply chain accountability",0.31749555468559265
59,"•  Change packaging to reduce unnecessary plastic, improve recyclability and increase recycled content",0.29661110043525696
60,We seek an inclusive culture where all associates and customers feel like they belong and are empowered to be themselves  {,0.2738959789276123
61,Walmart supports the development and implementation of a national prescription drug tracking database that would allow all 50 states to exchange information.,0.25632432103157043
62,Goal: Power 50% of our operations with renewable sources of energy by 2025,0.24359169602394104
63,"Goal: Double the number of on-site solar energy projects at our U.S. stores, Sam’s Club locations and distribution centers by 2020, compared with our 2013 baseline of 240 installations",0.22958384454250336
64,"Goal: Between 2016 and 2021, invest $15 million to organizations that help reduce food waste and strengthen food banks in Canada",0.225814551115036
65,We advocate for public policies that align with our sustainable supply chain priorities   {,0.21620771288871765
66,"We developed the Great for You icon to identify private brand products that have met nutrition criteria informed by the 2015-2020 Dietary Guidelines for Americans, from the U.S. Food and Drug Administration, the U.S. Department of Agriculture and Institute of Medicine.",0.19756892323493958
67,Closed Loop Fund and The Recycling Partnership recycling investments; University of Georgia recycling research,0.18466703593730927
68,"Engage customersBy working with suppliers to encourage packaging reductions, recyclability and reusability, we aim to help reduce waste for customers.",0.18139584362506866
69,Avoid energy‑related emissions in two ways: 1) reduce energy demand through optimization and efficiency and 2) transition to energy sources that are renewable and emit little to no carbon.,0.16823767125606537
70,Refer to our 2020 Annual Report available at stock.walmart.com for credit ratings disclosed on long–term debt and commercial paper.,0.16644109785556793
71,Design products to be more energy efficient.,0.14389705657958984
72,Commitment: Signatory to Catalyst CEO Champions for Change; CEO Action for Diversity & Inclusion; Paradigm for Parity,0.14239898324012756
73,Effective corporate tax rate over 5 years,0.13995754718780518
74,"Sustainable operations We reduced our absolute Scope 1 and 2 GHG emissions by 7.7%6 between our 2015 baseline and 2018, keeping us on track to achieve our science‑based target9 of 18% reduction by 2025.",0.1347350776195526
75,"In 2019, suppliers have reported 20 million MT of emissions avoided attributed to packaging and waste reduction.",0.12440306693315506
76,"Goal: By 2030, work with suppliers to reduce or avoid greenhouse gas emissions in our China value chain by 50 million MT",0.12401273101568222
77,Goal: Achieve an 18% emissions reduction in Walmart’s operations by 2025 (over 2015 baseline),0.11981947720050812
78,"In 2020, we are focused on expanding our blockchain technology to additional food commodities.",0.11213270574808121
79,"We ask suppliers to accelerate product reformulation, certify products using credible accreditations such as the U.S. Environmental Protection Agency’s Safer Choice program, and improve transparency into ingredients and formulations.",0.10540352016687393
