ID,Text Blocks,Goal Score
97,"product portfolio by 2025, prioritizing recycled plastic",0.3281202018260956
98,"Further, in 2022, CO2 alone represented over 98% of our total Scope 1 and Scope 2 market-based emissions.",0.32810407876968384
99,accurately measure refrigerant leak rates and working,0.31792882084846497
100,enable farmers to implement control measures.,0.3053615689277649
101,Zero waste to landfill goal achieved,0.2680574953556061
102,we aim to send zero food waste to the landfill.,0.24156025052070618
103,"reduce 50% of our combined Scope 1, Scope 2 (market-",0.21225808560848236
104,17% of our 2022 Scope 1 GHG emissions.,0.20173564553260803
105,"• Use competitive, interconnected energy markets to empower consumers and speed up the transition",0.19569869339466095
106,FIGURE 10 Our net-zero approach,0.19449317455291748
107,"In 2022 alone, Nest thermostats",0.19433537125587463
108,We strive to protect and enhance nature and biodiversity,0.17397961020469666
109,help accelerate the adoption of corporate clean energy,0.16396138072013855
110,"25% fewer stops, resulting in approximately 10% fewer",0.14373047649860382
111,and send zero food waste to the landfill by 2025.,0.1394713670015335
112,Kate E. BrandtKate E. Brandt,0.13671159744262695
113,"deploying clean energy technologies, 2) expanding and reforming markets to value carbon-free",0.13557058572769165
114,use; Benefiting watersheds and communities - Our water replenishment projects,0.13536366820335388
115,"report in 2020, when teleworking became prevalent due",0.132642924785614
116,use existing vehicles more efficiently.,0.12724097073078156
117,work with suppliers to create plastic-free solutions,0.11922993510961533
118,"In 2022, researchers addressed urban climate change",0.1171509176492691
119,Still progressing toward zero waste to landfill goal,0.11273977905511856
120,Renewable Energy Directive to support 24/7 carbon-free,0.10962746292352676
121,maximize efficiency—even as computing demand grows.,0.10142366588115692
122,"In 2022, to activate industry-wide change, Google provided anchor funding to kickstart the ReFED Catalytic Grant Fund, with the goal of accelerating and scaling food waste solutions.",0.10079734772443771
