ID,Text Blocks,Goal Score
53,We are on track to achieve our Scope 1 and 2 emissions intensity reduction goal of 30% below 2014 levels by 2030 – as of year-end 2022 we were at 25%.,0.9075868129730225
54,MPLX Focus Areas for Methane Emissions Reductions,0.9037533402442932
55,Identify Stakeholder and Resources,0.8797104358673096
56,"Conduct environmental impact assessments as appropriate, including field studies, to evaluate impact to natural resources and land use.",0.8787529468536377
57,2014 2016 2018 2020 2022 2024 2026 2028 2030,0.8730700612068176
58,vegetation assessments completed by MPL in 2022,0.871448814868927
59,Remove heat from the process (as cooling water),0.7855324149131775
60,"No significant changes to our Tier 1 suppliers occurred in 2022 that would cause or contribute to significant economic, environmental or social impacts.",0.7662035822868347
61,mitigate impacts from projects and operations responsibly and strive to contribute to the communities in which we operate.,0.7340212464332581
62,In 2022 we achieved a 5% reduction of absolute Scope 3 - Category 11 GHG emissions from our refineries since 2019.,0.7277029156684875
63,Implement biodiversity management and mitigation plans and assess potential outcomes to drive toward achievement of the intended objectives.,0.7032404541969299
64,"2020 and 2021 MPLX Employee OSHA Recordable Incident Rate is 1.13 and 1.57, respectively.",0.5418859720230103
65,"In 2019, a team at the refinery began an initiative to reduce additional nitrogen oxide (NOx) emissions by 2026.",0.5184469819068909
66,"By taking the ENERGY STAR Challenge, manufacturing sites set a goal to reduce their energy intensity by 10% within five years.",0.4862011671066284
67,"In 2022, MPLX expanded our methane emissions intensity reduction target to 75% below 2016 levels by 2030.",0.4545612931251526
68,"We strive to partner with suppliers that are dedicated to high safety, ethical and quality standards; committed to sustainability; offer innovative, value-added capabilities; and value diversity, superior technology, cost and service advantages.",0.4226577877998352
69,79% increase in annual diverse supplier  spend since 2019,0.4005054831504822
70,converted to sustainable landscapes since 2021,0.37673676013946533
71,Protect equipment from corrosion ɦ Purify products (as stripping steam),0.3702509105205536
72,ELITE SILVER AWARD – EL PASO REFINERY Awarded to facilities with safety performances in the top 10% of industry.,0.3549206852912903
73,"Define Priorities, Impacts and Issues",0.35152173042297363
74,withdrawal intensity 20% by 2030 from 2016 levels.,0.33037614822387695
75,"It tracks three categories of environmental incidents: spills to air, land and water, environmental permit exceedances and agency enforcement actions.",0.30029240250587463
76,"In 2022, MPC partnered with organizations such as Habitat for Humanity and Operation Warm to help build affordable housing and provide clothing to those in need.",0.263009637594223
77,We operate 11 biological treatment plants and four primary treatment facilities across our refineries and renewable fuels facilities.,0.25125476717948914
78,"In 2022, about 9,400 employees and spouses took online health assessments and received preventive physicals.",0.24336713552474976
79,"In 2022, training proved successful for an MPLX Marine crew in Pennsylvania conducting a barge inspection.",0.21804381906986237
80,"Marathon Pipe Line LLC (MPL), a wholly owned subsidiary of MPLX, is working toward its target to apply sustainable landscapes to approximately 10,000 acres (50%) of compatible rights of way by the end of 2025.",0.21183916926383972
81,MPC transport drivers served as driver trainers in 2022,0.2033613622188568
82,"In 2022, about 80% of students in this program successfully advanced to college.",0.194886714220047
83,Each director attended 100% of board and assigned committee meetings in 2022.,0.19268858432769775
84,have decreased by over 10% on an absolute basis.,0.18150310218334198
85,We work diligently to minimize the waste we generate and to recycle or beneficially reuse as much as possible.,0.1585160791873932
86,"At year-end 2022, 36% of directors were women and/or a racial/ethnic minority or Native American tribal member.",0.15493682026863098
87,"Our $100,000 grant will help provide a guided pathway to Native students interested in energy-specific professions where Native people are underrepresented.",0.14984586834907532
88,We strive to prevent serious “life-altering” incidents before they occur by identifying leading indicators that reveal potential risks in our systems and work processes.,0.14654462039470673
89,"In 2022, 51 wellness grants were awarded.",0.13481363654136658
90,"We invest across three key focus areas of workforce development, sustainability and thriving communities.",0.11863221973180771
91,Our goal is to resolve all matters within 90 days.,0.11239778995513916
92,"Our goal for 2022 was for external hires to represent at least 30% BIPOC (Black, Indigenous and People of Color) and 26% women.",0.11016979813575745
93,Six MPC refineries received 2022 ENERGY STAR certifications for top energy efficiency performance.,0.10929760336875916
