Image Name,BLIP Caption,Goal_1,Goal_2,Goal_3,TF-IDF_Goal_1,TF-IDF_Goal_2,TF-IDF_Goal_3,SBERT_Goal_1,SBERT_Goal_2,SBERT_Goal_3,Image-Goal_1,Image-Goal_2,Image-Goal_3,Goal 1 Label,Goal 2 Label,Goal 3 Label
11.png,a green icon with a shopping cart and a shopping cart,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0416013483408456,0.0238139873886416,-0.009416243,0.15847021,0.13535315,0.2257660031318664,0.2280641496181488,0.2118609845638275,0,0,1
12.jpg,a bridge over a small pond,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.0,-0.04072824,-0.037333053,0.024470855,0.2040287554264068,0.2132144272327423,0.2392968833446502,0,0,1
13.jpg,a woman in a red shirt,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.113764968730393,0.0,0.0036236201,-0.0019759461,0.010384921,0.219121441245079,0.2344993650913238,0.1856899708509445,0,0,0
14.jpg,a man is picking a pile of palm fruit,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.0992814462980995,0.010847094,0.11675341,0.18257159,0.1950097978115081,0.1831971257925033,0.2158491462469101,0,0,1
15.jpg,a family of four,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.0760345931842042,0.105133206,0.0059378706,0.0022592433,0.2263071537017822,0.2347775250673294,0.2056411951780319,0,0,0
16.png,the logo for the world bank,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.1763206309177334,0.055547792,0.12723507,0.12128609,0.2237545400857925,0.2348571568727493,0.2425239086151123,0,0,0
17.jpg,a body of water,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.0760345931842042,-0.014102813,-0.032250963,-0.05024764,0.2176900804042816,0.230940967798233,0.2113111317157745,0,0,1
18.jpg,a woman holding a baby,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.0,-0.07025633,-0.03598789,0.028950352,0.2219557464122772,0.2344856560230255,0.1824724376201629,0,0,0
19.jpg,a group of people sitting around a table,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.051923522406294,0.12558004,0.056806862,-0.0791817,0.2654212117195129,0.2820661067962646,0.1802770495414734,1,0,0
20.png,the logo for the community,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.192809068341856,0.07954067,0.12444536,0.1581332,0.2410790771245956,0.2530871033668518,0.2124143540859222,0,0,0
21.jpg,a group of people standing around a tree,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.051923522406294,0.14287986,0.08960768,0.25851867,0.1989548206329345,0.2050983160734176,0.2345671355724334,0,0,1
22.jpg,a group of people posing for a picture,Educate employees across all levels,Reward progress and integrate recognition in employee performance assessment,"Help develop a Forest Positive approach for the forest products industry that is based on sound science and delivers forest health benefits. As the concept of a Forest Positive approach is better defined, we will seek to implement Forest Positive actions that we believe will serve to sustain and expand the protection of working forests P&G depends on",0.0,0.0,0.0807969173297398,0.050101705,0.09512058,0.0553089,0.2289984971284866,0.2116378545761108,0.2125502824783325,0,0,0
