Image Name,BLIP Caption,Goal_1,Goal_2,Goal_3,TF-IDF_Goal_1,TF-IDF_Goal_2,TF-IDF_Goal_3,SBERT_Goal_1,SBERT_Goal_2,SBERT_Goal_3,Image-Goal_1,Image-Goal_2,Image-Goal_3,Goal 1 Label,Goal 2 Label,Goal 3 Label
54.png,a white background with a white background and a white background with a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0399168296693445,0.0009649545,0.010526687,-0.0071721394,0.218017578125,0.222900390625,0.186767578125,0,0,0
55.png,a white background with a black and white image,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0822679933722002,-0.003661381,0.021677956,-0.012486827,0.1961669921875,0.1961669921875,0.1640625,0,0,0
56.png,a white background with a black and white image,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0822679933722002,-0.003661381,0.021677956,-0.012486827,0.2191162109375,0.2164306640625,0.19189453125,0,0,0
57.png,a white background with a white square,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.0027996153,0.0170276,0.007781787,0.2220458984375,0.2254638671875,0.1728515625,0,0,0
58.png,a white background with a black and white image of a white background with a black and white image,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0811005609293902,0.013094038,0.044341147,-0.021983976,0.205322265625,0.2056884765625,0.19189453125,0,0,0
59.png,a white background with a black and white image of a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0575442687596613,0.0083922,0.03549421,-0.020723406,0.2269287109375,0.230712890625,0.1990966796875,0,0,0
60.png,a black and white photo of a man in a suit,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0874987376439087,-0.00064630806,0.028875142,-0.077489376,0.2200927734375,0.220947265625,0.192138671875,0,0,0
61.png,a white background with a white background and a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0545327660469364,-0.014498198,-0.0044615027,-0.01074874,0.22265625,0.2193603515625,0.1812744140625,0,0,0
62.png,a white background with a white background and a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0545327660469364,-0.014498198,-0.0044615027,-0.01074874,0.2171630859375,0.2213134765625,0.198486328125,0,0,0
63.png,a white background with a white background and a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0545327660469364,-0.014498198,-0.0044615027,-0.01074874,0.21875,0.213623046875,0.1873779296875,0,0,0
64.png,the logo for the new york school of music,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.036515843,0.01185774,0.0032750908,0.232177734375,0.2281494140625,0.2117919921875,0,0,0
65.png,a white background with a black and white image of a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0575442687596613,0.0083922,0.03549421,-0.020723406,0.226806640625,0.2308349609375,0.1978759765625,0,0,0
66.png,a white background with a white square,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.0027996153,0.0170276,0.007781787,0.227783203125,0.2291259765625,0.1795654296875,0,0,0
67.png,a white background with a black and white image of a white background with a black and white image,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0811005609293902,0.013094038,0.044341147,-0.021983976,0.202880859375,0.2115478515625,0.184814453125,0,0,0
68.png,a white background with a white background and a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0545327660469364,-0.014498198,-0.0044615027,-0.01074874,0.225830078125,0.2275390625,0.2012939453125,0,0,0
69.png,a white background with a black and white border,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0822679933722002,-0.033352144,-0.047593832,-0.019263558,0.1932373046875,0.19287109375,0.158935546875,0,0,0
70.png,a white background with a black and white image of a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0575442687596613,0.0083922,0.03549421,-0.020723406,0.22705078125,0.228271484375,0.19677734375,0,0,0
71.png,a white background with a white square,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.0027996153,0.0170276,0.007781787,0.2265625,0.2274169921875,0.18115234375,0,0,0
72.png,a white background with a white circle,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,-0.047962427,-0.050962754,0.018533621,0.2100830078125,0.20654296875,0.182861328125,0,0,0
73.png,a white background with a black and white image of a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0575442687596613,0.0083922,0.03549421,-0.020723406,0.208984375,0.2091064453125,0.1790771484375,0,0,0
74.png,a white background with a white background and a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0545327660469364,-0.014498198,-0.0044615027,-0.01074874,0.229736328125,0.227783203125,0.206787109375,0,0,0
75.png,a white background with a white background and a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0545327660469364,-0.014498198,-0.0044615027,-0.01074874,0.222900390625,0.23046875,0.2041015625,0,0,0
76.png,a banana with a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.00029752823,-0.02836793,0.14996724,0.2406005859375,0.2293701171875,0.2171630859375,0,0,0
77.png,a white background with a black and white image of a circle,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0741190481592439,-0.010922924,-0.0038389778,0.013433177,0.2186279296875,0.2210693359375,0.1844482421875,0,0,0
78.png,apple mac pro 13 3 3 3gb / 32gb,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.020015042,0.08203086,0.024436042,0.229736328125,0.228515625,0.2105712890625,0,0,0
79.png,a white background with a black and white image,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0822679933722002,-0.003661381,0.021677956,-0.012486827,0.214599609375,0.214599609375,0.1925048828125,0,0,0
80.png,apple mac pro 13 3 3gh / i5 2gh / i5 / i5 /,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.10611045,0.044541806,-0.0145006515,0.2266845703125,0.23095703125,0.1995849609375,0,0,0
81.png,a white background with a white circle,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,-0.047962427,-0.050962754,0.018533621,0.2198486328125,0.2208251953125,0.1873779296875,0,0,0
82.png,a white background with a black circle,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,-0.029267529,-0.0397631,0.017906569,0.216552734375,0.210693359375,0.193115234375,0,0,0
83.png,a white background with a black and white image of a white background with a black and white image,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0811005609293902,0.013094038,0.044341147,-0.021983976,0.208740234375,0.21044921875,0.1959228515625,0,0,0
84.png,a white background with a white background and a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0545327660469364,-0.014498198,-0.0044615027,-0.01074874,0.220947265625,0.222900390625,0.2049560546875,0,0,0
85.png,a white background with a white circle,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,-0.047962427,-0.050962754,0.018533621,0.2161865234375,0.21630859375,0.1866455078125,0,0,0
86.png,apple watch series 3 42mm,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.010853717,0.017915368,-0.021389369,0.210693359375,0.200439453125,0.1907958984375,0,0,0
87.jpg,abc logo,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.058539703,0.053293556,0.041673183,0.236328125,0.2139892578125,0.237060546875,0,0,0
88.jpg,the logo for the green flag,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,0.074494444,0.03752144,0.12820625,0.2386474609375,0.23583984375,0.2359619140625,0,0,0
89.png,a small pink flower on a white background,Reduce energy consumption by 15% by 2020 (2015 baseline),Reduce water consumption by 15% by 2020 (2015 baseline),Purchase 100% sustainable and traceable palm oil,0.0,0.0,0.0,-0.06974195,-0.0642055,0.008524988,0.2005615234375,0.2032470703125,0.2066650390625,0,0,0
