Image Name,BLIP Caption,Goal_1,Goal_2,Goal_3,TF-IDF_Goal_1,TF-IDF_Goal_2,TF-IDF_Goal_3,SBERT_Goal_1,SBERT_Goal_2,SBERT_Goal_3,Image-Goal_1,Image-Goal_2,Image-Goal_3,Goal 1 Label,Goal 2 Label,Goal 3 Label
15.jpg,a young girl sitting at a desk with a pen,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0340620528910601,0.0288647758789176,0.028487441564719,0.023868445,0.018298905,-0.0032614842,0.1903076171875,0.1995849609375,0.1893310546875,0,0,0
16.jpg,a woman in a lab coat,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.019727103,-0.008246111,-0.03508241,0.214111328125,0.2174072265625,0.1785888671875,0,0,0
17.jpg,a man and woman sitting at a table with a laptop,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0832677266152056,0.0703499636567821,0.0276050210149348,-0.051867157,-0.0018313127,-0.054597825,0.16357421875,0.172119140625,0.1961669921875,0,0,0
18.jpg,a family walking through the woods,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0412717666242295,0.0349744126563798,0.034517210214568,-0.008402411,-0.059221573,-0.043926198,0.195556640625,0.191162109375,0.1837158203125,0,0,0
19.jpg,a man in a suit and tie speaking into a microphone,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0470758823684429,0.0398490134266663,0.0,-0.08112406,-0.033130992,-0.06297565,0.183837890625,0.1763916015625,0.1854248046875,0,0,0
20.jpg,a man in a blue shirt and tie sitting on a couch,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0441876136850529,0.0374041382219185,0.0,-0.0104566,-0.00054524466,-0.013916794,0.188720703125,0.1749267578125,0.1707763671875,0,0,0
21.jpg,a person in a lab holding a pipe,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,0.027693102,0.014752503,0.03566553,0.224609375,0.184814453125,0.1859130859375,1,0,0
22.jpg,a group of doctors standing around a whiteboard,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.03877178,-0.068369076,-0.015569977,0.196044921875,0.195068359375,0.1873779296875,0,0,0
23.jpg,a large flag is flying in the air,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0340620528910601,0.0288647758789176,0.028487441564719,-0.03255365,0.023034813,-0.091974236,0.1697998046875,0.1668701171875,0.1563720703125,0,0,0
24.jpg,a woman in a brown coat and headphones,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0550981487240201,0.0466397390303564,0.0,-0.028920565,-0.049727958,-0.052689724,0.153076171875,0.1722412109375,0.1553955078125,0,0,0
25.jpg,a doctor talking to a patient,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.09833074,-0.068873405,-0.080894694,0.2052001953125,0.1851806640625,0.1856689453125,0,0,0
26.jpg,"the logo for mylan, a health and health company","By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0730471112090821,0.0617149263908622,0.0242166697948346,0.071276546,0.03731707,0.02310186,0.196044921875,0.1839599609375,0.186279296875,0,0,0
27.jpg,a man and woman sitting in front of a microphone,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0470758823684429,0.0398490134266663,0.0,-0.059363246,0.03284791,0.010878909,0.184326171875,0.186279296875,0.160400390625,0,0,0
28.jpg,a cartoon of a woman and a man sitting at a table,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0470758823684429,0.0398490134266663,0.0,-0.04869846,0.0017724782,-0.057651334,0.174560546875,0.183349609375,0.1904296875,0,0,0
29.jpg,a woman sitting at a table with a laptop,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0371521585363039,0.0314833851323707,0.0310718190912067,-0.030189704,-0.00890053,-0.04483951,0.1824951171875,0.159423828125,0.1605224609375,0,0,0
30.jpg,two men in a yard smiling and looking at each other men,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0363740029845481,0.0307900364345481,0.0,-0.035123635,0.008256668,-0.061420776,0.184814453125,0.18310546875,0.1844482421875,0,0,0
31.jpg,a group of children sitting at a table with a sy,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0316335858986237,0.0268068507241943,0.0264564186031805,0.006696379,-0.008109719,-0.02677663,0.2041015625,0.1942138671875,0.1766357421875,0,0,0
32.jpg,a woman holding a baby in her arms,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.10244516,-0.065597385,-0.008608233,0.1832275390625,0.2005615234375,0.183349609375,0,0,0
33.jpg,two women taking a selfie self self self self self self self self self self self self self,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,0.077044636,0.096549585,0.08149736,0.1619873046875,0.15673828125,0.1397705078125,0,0,0
34.jpg,a group of people sitting at a table,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.033910647,-0.0342733,-0.022179075,0.2081298828125,0.2178955078125,0.183349609375,0,0,0
35.jpg,a little girl is playing with a stuffed animal,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0340620528910601,0.0288647758789176,0.028487441564719,-0.04148104,-0.01914341,-0.0885922,0.1741943359375,0.17431640625,0.1651611328125,0,0,0
36.jpg,a man getting his vaccine from a doctor,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.09922124,-0.03420938,-0.036154233,0.19580078125,0.16943359375,0.1810302734375,0,0,0
37.jpg,a nurse talking to a patient,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.06987384,-0.013166852,-0.05441263,0.1912841796875,0.1826171875,0.183837890625,0,0,0
38.jpg,a man sitting at a table using his phone,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.08234301,-0.068631776,-0.015022382,0.1807861328125,0.168212890625,0.18896484375,0,0,0
39.jpg,a woman in a hospital bed with a man in a blue shirt,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0266164807832172,0.0225552686137341,0.0222604152308556,0.0001517646,-0.062294822,-0.023705589,0.2127685546875,0.1854248046875,0.1944580078125,0,0,0
40.jpg,a man in glasses talking to a woman,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.06956859,0.055536464,-0.045463767,0.1776123046875,0.184326171875,0.177490234375,0,0,0
41.jpg,a group of people standing in front of a construction site,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.012128005,-0.030894881,-0.06614932,0.208740234375,0.189208984375,0.1678466796875,0,0,0
42.jpg,a baby is laughing while being held by a woman,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0645640839981659,0.0543961086658142,0.0536645303292218,-0.05969794,-0.06479176,-0.049759313,0.1693115234375,0.191650390625,0.192138671875,0,0,0
43.jpg,"the cover of the book, the promise of energy","By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0791644082749547,0.0670852960551719,0.0662083246112927,-0.0005098842,0.09952772,0.052865554,0.209716796875,0.2020263671875,0.1929931640625,0,0,0
44.jpg,"the cast of the movie ' s new series, the apprentice, is shown in a scene from","By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0697800040378194,0.0591327887318928,0.0583597763109271,-0.027147507,-0.001731676,-0.054275483,0.1800537109375,0.198974609375,0.149169921875,0,0,0
45.jpg,a scientist is working on a test tube,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,0.030898778,0.10381353,0.005932765,0.2471923828125,0.20947265625,0.1986083984375,1,0,0
46.jpg,a person in white gloves and gloves is using a machine,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0397155271844223,0.0336185854920922,0.0,-0.029954862,-0.04934782,-0.0588096,0.2266845703125,0.2120361328125,0.1927490234375,0,0,0
47.jpg,a factory with lots of machines and machinery,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0903009507126665,0.0762920864906728,0.029936684276385,0.08555974,0.03662201,-0.05289184,0.226806640625,0.21142578125,0.1990966796875,1,0,1
48.jpg,a woman sitting on a couch using a tablet,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.00035559852,0.021374077,0.032701924,0.1910400390625,0.178955078125,0.1861572265625,0,0,0
49.jpg,two girls are sitting on a bench in the park,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0296600068652185,0.0251344055353864,0.0248058364269594,-0.022095028,0.00626273,-0.020495359,0.1729736328125,0.1729736328125,0.1783447265625,0,0,0
50.jpg,a red blood cell with blood cells,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0316335858986237,0.0268068507241943,0.0264564186031805,-0.048972774,-0.06282846,-0.056699585,0.2142333984375,0.2061767578125,0.188720703125,0,0,0
51.jpg,a man in a wheelchair talking to a woman in a wheelchair,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,0.008523114,0.032735534,-0.067234114,0.1806640625,0.1842041015625,0.188232421875,0,0,0
52.jpg,a woman in a doctor ' s uniform looking at a computer screen,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.08882536,-0.05265685,-0.05515033,0.1873779296875,0.1806640625,0.1796875,0,0,0
53.jpg,a woman in a lab looking at a computer,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.060642898,-0.00025772798,-0.047693092,0.2159423828125,0.196533203125,0.1868896484375,0,0,0
54.jpg,a cartoon character with a virtual virtual virtual virtual virtual virtual virtual virtual virtual virtual virtual virtual virtual virtual,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0060583426012391,0.0051339448606271,0.005066831449761,-0.005202871,0.00446844,-0.060084503,0.16796875,0.1636962890625,0.1632080078125,0,0,0
55.jpg,doctors discussing in a meeting room,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.046352826,-0.017247362,-0.08612905,0.181640625,0.1741943359375,0.1790771484375,0,0,0
56.jpg,a group of people posing for a photo,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.021924395,0.038260035,-0.020851085,0.1829833984375,0.204345703125,0.15625,0,0,0
57.jpg,a woman in a blue shirt holding a bottle,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,0.008790281,0.0143534895,0.10851078,0.207275390625,0.1998291015625,0.191650390625,0,0,0
58.jpg,volunteers from the volunteer project posing for a photo,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0316335858986237,0.0268068507241943,0.0264564186031805,0.040674504,0.001181405,-0.030511962,0.1468505859375,0.155029296875,0.166748046875,0,0,0
